id;name;city;category;description;budget;duration_hours;best_time;tags;tips;
RAB220;Marché des Confitures Maison;Rabat;shopping;Marché spécialisé confitures artisanales. Saveurs originales, fruits locaux, sans conservateurs.;medium;1;morning;jam-market;artisanal;homemade;local-fruits;Dégustation des différentes saveurs; Recettes traditionnelles; Emballage cadeau possible;
RAB221;Jardin des plantes médicinales;Rabat;nature;Jardin de plantes médicinales traditionnelles marocaines. Usages, préparations, savoir ancestral.;free;1.5;morning;garden;medicinal-plants;remedies;traditional-knowledge;Usages traditionnels expliqués; Plantes étiquetées avec propriétés; Ateliers préparations certaines journées;
RAB222;Studio de Danse Contemporaine;Rabat;culture;Studio de danse contemporaine et expérimentale. Chorégraphies modernes, expression corporelle.;medium;2;evening;contemporary-dance;modern;expression;choreography;Cours pour différents niveaux; Spectacles avant-gardistes; Ambiance artistique et libre;
RAB223;Parc de Badminton;Rabat;sport;Terrain de badminton en extérieur. Filets permanents, location raquettes, sport accessible.;free;1.5;afternoon;badminton;racket-sport;accessible;family;Location raquettes et volants; Sport adapté à tous âges; Ambiance familiale;
RAB224;Musée des Outils Agricoles;Rabat;histoire;Musée des outils agricoles traditionnels marocains. Techniques anciennes, adaptation au climat.;low;1;afternoon;museum;agricultural-tools;farming;tradition;Outils adaptés à l'aridité; Techniques d'irrigation anciennes; Évolution vers les méthodes modernes;
RAB225;Plage des Coques;Rabat;nature;Plage où l'on peut pêcher des coques à marée basse. Activité traditionnelle familiale.;free;2;low-tide;beach;cockles;fishing;family-activity;Outils de pêche simples; Règles de pêche à respecter; Dégustation sur place possible;
RAB226;Marché des Fromages Locaux;Rabat;shopping;Marché spécialisé fromages marocains. Fromages de chèvre, brebis, régions, affineur présent.;medium;1.5;morning;cheese-market;local;artisanal;affinage;Dégustation des différents fromages; Conseils d'affinage; Fromages de montagne rares;
RAB227;Jardin des plantes aquatiques;Rabat;nature;Jardin avec bassins de plantes aquatiques. Nénuphars, lotus, plantes de berges, ambiance paisible.;free;1;morning;garden;aquatic-plants;ponds;water-lilies;Bassins peuplés de poissons rouges; Calme absolu; Photos des reflets sur l'eau;
RAB228;Atelier de Vannerie;Rabat;culture;Atelier de vannerie traditionnelle. Techniques de tressage, création d'un petit panier.;medium;2;afternoon;basket-weaving;workshop;traditional;creation;Réalisation d'un petit panier à emporter; Techniques selon régions; Matériaux naturels utilisés;
RAB229;Parc de Pétanque;Rabat;sport;Terrain de pétanque officiel. Terrains en sable, location boules, compétitions locales.;free;1.5;afternoon;petanque;bowls;sand;competitions;Location boules sur place; Terrains bien entretenus; Compétitions amicales le weekend;
RAB230;Musée des Éclairages;Rabat;culture;Musée des lanternes, lampes et systèmes d'éclairage traditionnels. Huile, bougies, techniques anciennes.;low;1;afternoon;museum;lighting;lanterns;traditional;Collection de lanternes magnifiques; Techniques d'éclairage expliquées; Ambiance feutrée dans le musée;
RAB231;Plage des Raies;Rabat;nature;Plage où l'on observe parfois des raies. Prudence, respect, observation à distance.;free;1.5;morning;beach;rays;marine-life;caution;Observation sans dérangement; Ne pas marcher pieds nus dans l'eau; Signaler sa présence discrètement;
RAB232;Marché des Légumes Anciens;Rabat;shopping;Marché spécialisé légumes anciens et variétés oubliées. Goûts authentiques, biodiversité culinaire.;medium;1.5;morning;heirloom-vegetables;old-varieties;biodiversity;tasting;Légumes aux formes et couleurs surprenantes; Goûts authentiques préservés; Conseils de préparation;
RAB233;Jardin des plantes aromatiques sauvages;Rabat;nature;Jardin de plantes aromatiques poussant naturellement au Maroc. Cueillette raisonnée, parfums intenses.;free;1;spring;garden;wild-herbs;foraging;aromatic;Cueillette modérée autorisée; Reconnaissance des plantes expliquée; Parfums sauvages intenses;
RAB234;Studio de Poterie Enfants;Rabat;culture;Atelier de poterie spécialement conçu pour enfants. Argile, modelage, peinture, créativité.;medium;1.5;afternoon;kids-pottery;children;clay;creativity;Âge minimum: 4 ans; Tout le matériel fourni; Pièces cuites et peintes à emporter;
RAB235;Parc de Molkky;Rabat;sport;Terrain pour molkky (jeu de quilles finlandais). Jeu d'adresse en extérieur, convivial.;free;1;afternoon;molkky;throwing-game;outdoor;convivial;Location du jeu sur place; Règles simples à apprendre; Ambiance détendue et familiale;
RAB236;Musée des Coffres;Rabat;culture;Musée des coffres et malles traditionnels marocains. Bois sculpté, ferrures, usages (mariage, voyage).;low;1;afternoon;museum;chests;wood-carving;traditional;Coffres de mariage richement décorés; Techniques de sculpture expliquées; Symbolique des motifs;
RAB237;Plage des Anémones;Rabat;nature;Plage rocheuse avec anémones de mer colorées. Observation à marée basse, écosystème fragile.;free;1.5;low-tide;beach;anemones;rocky;fragile-ecosystem;Ne pas toucher les anémones; Chaussures antidérapantes recommandées; Couleurs vives spectaculaires;
RAB238;Marché des Olives;Rabat;shopping;Marché spécialisé olives et préparations. Variétés, marinades, dégustation comparée.;low;1;morning;olive-market;varieties;marinated;tasting;Plus de 20 variétés différentes; Marinades traditionnelles dégustées; Conseils d'accompagnement;
RAB239;Jardin des plantes à parfum;Rabat;nature;Jardin de plantes utilisées en parfumerie. Rose de Damas, jasmin, fleur d'oranger, tubéreuse.;free;1.5;spring;garden;perfume-plants;fragrant;rose;Floraison parfumée intense; Techniques d'extraction expliquées; Ateliers de distillation certains jours;
RAB240;Atelier de Fabrication de Savon;Rabat;culture;Atelier de fabrication de savon traditionnel (savon noir). Démonstration, participation, produits à emporter.;medium;2;afternoon;soap-making;workshop;traditional;black-soap;Démonstration complète du processus; Petits savons à emporter; Propriétés cosmétiques expliquées;
RAB241;Parc de Tchoukball;Rabat;sport;Terrain de tchoukball (sport sans contact avec trampolines). Mixte, fair-play, développement récent.;free;1.5;afternoon;tchoukball;team-sport;no-contact;fair-play;Location équipement sur place; Règles simples et originales; Ambiance très fair-play;
RAB242;Musée des Instruments de Navigation;Rabat;histoire;Musée des instruments de navigation arabes. Cartes marines anciennes, astrolabes, boussoles anciennes.;low;1.5;afternoon;museum;navigation-instruments;maps;astrolabes;Cartes marines arabes exceptionnelles; Techniques de navigation expliquées; Influence sur la navigation mondiale;
RAB243;Plage des Crabes;Rabat;nature;Plage peuplée de petits crabes. Observation amusante, déplacement rapide, vie intertidale.;free;1;low-tide;beach;crabs;intertidal;fun-observation;Observation discrète (ne pas déranger); Photos des terriers de crabes; Éducatif pour enfants;
RAB244;Marché des Câpres et Cornichons;Rabat;shopping;Marché spécialisé câpres, cornichons et pickles. Produits marinés, recettes locales.;low;1;morning;capers-market;pickles;marinated;local-recipes;Dégustation des différents produits; Recettes de conservation expliquées; Produits de terroir spécifiques;
RAB245;Jardin des plantes d'ombre;Rabat;nature;Jardin aménagé pour plantes d'ombre et de sous-bois. Fougères, hostas, ambiance fraîche et verte.;free;1;afternoon;garden;shade-plants;ferns;cool;Fraîcheur appréciable en été; Plantes adaptées à l'ombre dense; Calme et reposant;
RAB246;Studio de Danse de Salon;Rabat;culture;Studio de danse de salon et danses de couple. Valse, tango, salsa, ambiance élégante.;medium;2;evening;ballroom-dance;couple;elegant;social;Cours pour couples et célibataires; Soirées dansantes régulières; Tenue correcte appréciée;
RAB247;Parc de Frisbee Ultimate;Rabat;sport;Terrain pour ultimate frisbee compétitif. Sport intense, équipes organisées, règles strictes.;free;2;afternoon;ultimate-competitive;team-sport;intense;organized;Équipes pré-constituées souvent; Règles officielles appliquées; Ambiance sportive sérieuse;
RAB248;Musée des Clés et Serrures;Rabat;culture;Musée des clés, serrures et mécanismes de fermeture traditionnels. Métiers de la serrurerie.;low;1;afternoon;museum;keys;locks;metalwork;Clés anciennes magnifiquement décorées; Mécanismes ingénieux expliqués; Techniques de forge des clés;
RAB249;Plage des Méduses Lumineuses;Rabat;nature;Plage où apparaissent parfois des méduses bioluminescentes la nuit. Phénomène rare et magique.;free;1;night;beach;bioluminescent;jellyfish;magical;Phénomène imprévisible et rare; Nuits sans lune recommandées; Photos difficiles (faible lumière);
RAB250;Marché du Pain Traditionnel;Rabat;shopping;Marché spécialisé pains traditionnels marocains. Différentes formes, farines, méthodes de cuisson.;low;1;morning;bread-market;traditional;oven;varieties;Dégustation des différents pains; Pains cuits au four à bois; Techniques de cuisson expliquées;
RAB251;Jardin des plantes résistantes à la sécheresse;Rabat;nature;Jardin démonstratif de plantes adaptées à l'aridité. Xéropaysagisme, économie d'eau.;free;1;afternoon;garden;drought-resistant;xeriscaping;water-saving;Solutions pour jardins secs; Plantes nécessitant peu d'eau; Démontration d'économie d'eau;
RAB252;Atelier de Broderie au Fil d'Or;Rabat;culture;Atelier de broderie traditionnelle au fil d'or et d'argent. Techniques pour caftans et accessoires de luxe.;high;2.5;afternoon;gold-embroidery;luxury;caftan;traditional-techniques;Techniques ancestrales de broderie; Fil d'or véritable utilisé; Pièces de haute couture en démonstration;
RAB253;Parc de Spikeball;Rabat;sport;Terrain pour spikeball (roundnet). Sport dynamique, réseau élastique, popularité récente.;free;1.5;afternoon;spikeball;roundnet;dynamic;recent-sport;Location équipement sur place; Règles simples et rapides; Ambiance énergique et jeune;
RAB254;Musée des Éventails Liturgiques;Rabat;religion;Musée des éventails liturgiques et objets cultuels. Traditions religieuses, artisanat sacré.;low;1;afternoon;museum;liturgical-fans;religious;craft;Éventails de cérémonie religieuse; Objets cultuels de différentes confessions; Respect et discrétion requis;
RAB255;Plage des Otaries;Rabat;nature;Zone d'observation occasionnelle d'otaries à fourrure. Respect strict, distance, animaux sauvages.;free;1.5;morning;beach;seals;wildlife;observation;Observation à distance obligatoire; Animaux sauvages imprévisibles; Saisonnalité: hiver-printemps;
RAB256;Marché des Champignons Sauvages;Rabat;shopping;Marché spécialisé champignons sauvages de saison. Reconnaissance, préparation, prudence.;medium;1;morning;mushroom-market;wild;seasonal;caution;Champignons identifiés par experts; Conseils de préparation essentiels; Saison courte (automne et printemps);
RAB257;Jardin des plantes tinctoriales sauvages;Rabat;nature;Jardin de plantes sauvages utilisées pour teintures. Cueillette responsable, couleurs naturelles.;free;1.5;spring;garden;wild-dye-plants;foraging;natural-colors;Cueillette raisonnée enseignée; Ateliers teinture avec plantes récoltées; Couleurs extraites démonstrées;
RAB258;Studio de Théâtre d'Ombres;Rabat;culture;Studio de théâtre d'ombres traditionnel. Spectacles, ateliers de fabrication de marionnettes d'ombres.;medium;2;evening;shadow-theater;puppets;traditional;performances;Spectacles certains soirs; Ateliers fabrication marionnettes; Technique d'éclairage expliquée;
RAB259;Parc de KanJam;Rabat;sport;Terrain pour KanJam (jeu de frisbee en équipe). Sport rapide, stratégie, popularité croissante.;free;1;afternoon;kanjam;frisbee-game;team;strategy;Location équipement sur place; Règles simples à maîtriser; Ambiance compétitive amicale;
RAB260;Musée des Échelles et Escabeaux;Rabat;culture;Musée des échelles traditionnelles en bois. Usages domestiques, agriculture, construction.;low;1;afternoon;museum;ladders;wooden;traditional;Échelles anciennes bien préservées; Techniques d'assemblage sans clous; Usages multiples expliqués;
RAB261;Plage des Coquillages Fossiles;Rabat;nature;Plage contenant des coquillages fossilisés dans les roches. Millions d'années, observation géologique.;free;1.5;low-tide;beach;fossils;geology;ancient;Observation sans prélèvement; Fossiles datant de millions d'années; Intérêt géologique exceptionnel;
RAB262;Marché des Herbes à Infusion;Rabat;shopping;Marché spécialisé herbes pour infusions et tisanes. Vertus, mélanges, traditions de consommation.;low;1;morning;herbal-tea-market;infusions;tisanes;health-benefits;Dégustation des différentes infusions; Conseils selon bienfaits recherchés; Mélanges personnalisés possibles;
RAB263;Jardin des plantes couvre-sol;Rabat;nature;Jardin démonstratif de plantes couvre-sol. Alternatives au gazon, économie d'eau, entretien réduit.;free;1;afternoon;garden;ground-cover;alternative-lawn;low-maintenance;Solutions pour jardins secs; Plantes résistantes au piétinement; Démonstration d'entretien minimal;
RAB264;Atelier de Peinture sur Bois;Rabat;culture;Atelier de peinture traditionnelle sur bois. Motifs géométriques, couleurs vives, techniques.;medium;2;afternoon;wood-painting;traditional;geometric;bright-colors;Création d'un objet peint à emporter; Techniques de préparation du bois; Motifs traditionnels expliqués;
RAB265;Parc de Floorball;Rabat;sport;Terrain pour floorball (hockey en salle adapté extérieur). Sport rapide, mixte, règles simples.;free;1.5;afternoon;floorball;hockey;fast;mixed;Location crosses et balles; Sport très cardio; Ambiance énergique et fun;
RAB266;Musée des Outils de Tonnellerie;Rabat;culture;Musée des outils de tonnellerie et travail du bois courbe. Techniques de fabrication de barriques.;low;1;afternoon;museum;cooper-tools;barrel-making;wood-bending;Outils spécialisés méconnus; Techniques de courbure du bois; Histoire de la tonnellerie locale;
RAB267;Plage des Algues;Rabat;nature;Plage où s'échouent des algues intéressantes. Observation, rôle écologique, utilisations possibles.;free;1;morning;beach;seaweed;algae;ecological-role;Observation des différentes espèces; Rôle dans l'écosystème expliqué; Utilisations traditionnelles présentées;
RAB268;Marché des Produits de la Ruche;Rabat;shopping;Marché spécialisé produits apicoles. Miels, pollen, propolis, gelée royale, cire.;medium;1.5;morning;bee-products;honey;propolis;royal-jelly;Dégustation comparative des miels; Propriétés des différents produits; Conseils d'utilisation thérapeutique;
RAB269;Jardin des plantes pour haies;Rabat;nature;Jardin démonstratif de plantes adaptées aux haies. Brise-vent, intimité, écologie.;free;1;afternoon;garden;hedge-plants;windbreak;privacy;Solutions pour différents besoins; Croissance rapide vs lente; Entretien selon espèces;
RAB270;Studio de Danse Gymnique;Rabat;culture;Studio de danse gymnique et acrobatique. Souplesse, grâce, chorégraphies aériennes.;medium;2;evening;gymnastic-dance;acrobatic;flexibility;aerial;Niveau intermédiaire requis; Équipement de sécurité fourni; Spectacles de fin d'année impressionnants;
RAB271;Parc de Pickleball;Rabat;sport;Terrain de pickleball (mélange tennis, badminton, ping-pong). Sport en vogue, tous âges.;free;1.5;afternoon;pickleball;racket-sport;popular;all-ages;Location raquettes et balles; Règles simples à apprendre; Ambiance intergénérationnelle;
RAB272;Musée des Fers à Repasser;Rabat;culture;Musée des fers à repasser anciens. Histoire du repassage, techniques, objets domestiques historiques.;low;1;afternoon;museum;irons;household;history;Collection de fers à charbon remarquables; Évolution des techniques de repassage; Objets du quotidien d'autrefois;
RAB273;Plage des Oiseaux Plongeurs;Rabat;nature;Plage fréquentée par des oiseaux plongeurs (cormorans, grèbes). Observation du comportement de pêche.;free;1.5;morning;beach;diving-birds;fishing-behavior;observation;Observation des techniques de pêche; Jumelles recommandées; Calme nécessaire pour ne pas effrayer;
RAB274;Marché des Légumes Miniatures;Rabat;shopping;Marché spécialisé légumes miniatures et variétés naines. Esthétique, goût concentré, décoration.;medium;1;morning;mini-vegetables;dwarf-varieties;decoration;tasting;Légumes à la taille surprenante; Goûts souvent plus intenses; Idéal pour plats de présentation;
RAB275;Jardin des plantes pour sols pauvres;Rabat;nature;Jardin démonstratif de plantes poussant en sols pauvres. Adaptation, rusticité, peu d'entretien.;free;1;afternoon;garden;poor-soil-plants;hardy;low-fertility;Solutions pour terrains difficiles; Plantes très résistantes; Démonstration de plantation adaptée;
RAB276;Atelier de Tissage de Tapis de Selle;Rabat;culture;Atelier de tissage de tapis de selle berbères. Techniques spécifiques, motifs traditionnels équestres.;high;2.5;afternoon;saddle-blanket-weaving;berber;equestrian;traditional;Techniques de tissage spécialisées; Motifs spécifiques aux tapis de selle; Pièces utilitaires et décoratives;
RAB277;Parc de Handball;Rabat;sport;Terrain de handball extérieur. Sport d'équipe dynamique, popularité locale.;free;1.5;afternoon;handball;team-sport;dynamic;popular;Terrain aux dimensions officielles; Sport très physique; Ambiance compétitive locale;
RAB278;Musée des Serrures Décoratives;Rabat;culture;Musée des serrures et entrées de porte décoratives. Art de la serrurerie, symbolique des motifs.;low;1;afternoon;museum;decorative-locks;door-knockers;symbolism;Serrures magnifiquement ouvragées; Symbolique des motifs expliquée; Techniques de gravure et ciselure;
RAB279;Plage des Oiseaux Échassiers;Rabat;nature;Plage fréquentée par des échassiers (hérons, aigrettes). Observation des techniques de pêche en eau peu profonde.;free;1.5;low-tide;beach;wading-birds;herons;shallow-water;Observation des techniques de pêche; Patience et discrétion nécessaires; Photos de silhouettes élégantes;
RAB280;Marché des Fruits Confits;Rabat;shopping;Marché spécialisé fruits confits et pâtes de fruits artisanales. Techniques traditionnelles, saveurs authentiques.;medium;1;morning;candied-fruit-market;artisanal;traditional;confiture;Dégustation des différents fruits; Techniques de confisage expliquées; Emballage cadeau élégant;
RAB281;Jardin des plantes pour toitures végétales;Rabat;nature;Jardin démonstratif de plantes adaptées aux toitures végétalisées. Isolation, écologie en ville.;free;1;afternoon;garden;green-roof-plants;insulation;urban-ecology;Solutions pour toits plats ou inclinés; Plantes résistantes à la sécheresse; Démonstration d'installation;
RAB282;Studio de Danse Tribale;Rabat;culture;Studio de danse tribale et danses du monde. Rythmes africains, mouvements ancestraux, expression primitive.;medium;2;evening;tribal-dance;world-dance;rhythmic;primal-expression;Danse libératrice et énergique; Percussions live pendant les cours; Tenue confortable et souple;
RAB283;Parc de Tetherball;Rabat;sport;Terrain de tetherball (ballon attaché à un poteau). Jeu simple, rapide, amusant pour tous.;free;1;afternoon;tetherball;simple-game;quick;fun;Jeu nécessitant peu d'espace; Règles en 2 minutes; Ambiance décontractée;
RAB284;Musée des Mesures à Grain;Rabat;histoire;Musée des mesures à grain et instruments de commerce céréalier. Histoire du commerce des grains au Maroc.;low;1;afternoon;museum;grain-measures;commerce;cereals;Mesures traditionnelles en bois; Histoire du commerce transsaharien des céréales; Importance économique historique;
RAB285;Plage des Rochers Percés;Rabat;nature;Plage avec rochers naturellement percés par l'érosion. Formations géologiques surprenantes, photos originales.;free;1.5;afternoon;beach;holey-rocks;erosion;geological-formations;Formations naturelles spectaculaires; Jeux de lumière intéressants; Attention aux marées montantes;
RAB286;Marché des Condiments Traditionnels;Rabat;shopping;Marché spécialisé condiments et sauces traditionnelles. Recettes familiales, secrets de préparation.;medium;1.5;morning;condiments-market;sauces;traditional-recipes;family-secrets;Dégustation des différentes sauces; Recettes parfois secrètes; Conseils d'accompagnement;
RAB287;Jardin des plantes pour talus;Rabat;nature;Jardin démonstratif de plantes stabilisatrices de talus. Érosion, pentes, aménagement paysager.;free;1;afternoon;garden;slope-plants;erosion-control;landscaping;Solutions pour terrains en pente; Racines stabilisatrices expliquées; Démonstration de plantation efficace;
RAB288;Atelier de Fabrication d'Encens;Rabat;culture;Atelier de fabrication d'encens et résines parfumées. Mélanges traditionnels, techniques de préparation.;medium;2;afternoon;incense-making;workshop;resins;fragrant-blends;Création de son mélange d'encens; Techniques de préparation des résines; Propriétés des différents ingrédients;
RAB289;Parc de Sepak Takraw;Rabat;sport;Terrain de sepak takraw (volleyball avec les pieds). Sport spectaculaire, agilité extrême.;free;1.5;afternoon;sepak-takraw;acrobatic;volleyball;agility;Sport très physique et technique; Démonstrations impressionnantes; Ambiance de compétition asiatique;
RAB290;Musée des Mesures de Liquides;Rabat;histoire;Musée des mesures de liquides traditionnelles. Outres, jarres, cruches, histoire du commerce des liquides.;low;1;afternoon;museum;liquid-measures;jars;commerce;Mesures pour huile, eau, vin; Techniques de conservation des liquides; Commerce historique méditerranéen;
RAB291;Plage des Sables Mouvants;Rabat;nature;Zone de sables mouvants à marée basse (prudence). Phénomène géologique intéressant mais dangereux.;free;0.5;low-tide;beach;quicksand;caution;geological;Observation à distance seulement; Danger réel (ne pas s'approcher); Phénomène expliqué sur panneaux;
RAB292;Marché des Graines Germées;Rabat;shopping;Marché spécialisé graines germées et micro-pousses. Nutrition, fraîcheur, culture maison.;low;1;morning;sprouts-market;microgreens;nutrition;fresh;Dégustation des différentes pousses; Conseils pour culture à la maison; Valeurs nutritionnelles expliquées;
RAB293;Jardin des plantes pour bordures;Rabat;nature;Jardin démonstratif de plantes pour bordures et allées. Esthétique, délimitation, entretien facile.;free;1;afternoon;garden;border-plants;path-edging;landscaping;Solutions pour structurer un jardin; Plantes à croissance contrôlée; Démonstration de plantation en ligne;
RAB294;Studio de Danse Aérienne;Rabat;culture;Studio de danse aérienne (tissu, trapèze, cerceau). Acrobaties, grâce, force, spectacle.;high;2;evening;aerial-dance;acrobatic;circus;spectacular;Niveau débutant accepté; Équipement de sécurité maximum; Spectacles de fin de session époustouflants;
RAB295;Parc de Kin-Ball;Rabat;sport;Terrain de kin-ball (sport avec gros ballon). Jeu d'équipe original, coopération, fun.;free;1.5;afternoon;kin-ball;team-sport;cooperation;fun;Ballon géant (1,2m de diamètre); Règles uniques de coopération; Ambiance très conviviale et drôle;
RAB296;Musée des Échelles à Pommes;Rabat;culture;Musée des échelles à pommes et outils d'arboriculture fruitière. Techniques de récolte traditionnelles.;low;1;afternoon;museum;fruit-ladders;orchard-tools;harvesting;Échelles spécialisées pour vergers; Techniques de taille et récolte; Histoire de l'arboriculture locale;
RAB297;Plage des Galets Plats;Rabat;nature;Plage de galets extraordinairement plats et lisses. Ricochet sur l'eau possible, phénomène physique amusant.;free;1;calm-sea;beach;flat-pebbles;skipping-stones;physics;Galets parfaits pour ricochet; Phénomène physique expliqué; Concours de ricochets informels;
RAB298;Marché des Plantes à Thé;Rabat;shopping;Marché spécialisé plantes pour infusions autres que le thé. Verveine, menthe, sauge, mélisses.;low;1;morning;tea-plants-market;infusion-plants;herbal;health;Dégustation des différentes infusions; Propriétés médicinales expliquées; Conseils de culture à la maison;
RAB299;Jardin des plantes pour pots;Rabat;nature;Jardin démonstratif de plantes adaptées à la culture en pots. Balcons, terrasses, petits espaces.;free;1;afternoon;garden;pot-plants;balcony;small-spaces;Solutions pour culture en conteneurs; Choix de pots et substrats expliqués; Entretien adapté aux pots;
RAB300;Atelier de Marqueterie;Rabat;culture;Atelier de marqueterie traditionnelle (assemblage de bois précieux). Techniques, motifs géométriques, patience.;high;3;afternoon;marquetry-workshop;wood-inlay;geometric;precision;Technique de patience et précision; Création d'un petit objet marqueté; Bois précieux utilisés;
