id;name;city;category;description;budget;duration_hours;best_time;tags;tips;
IFR241;Circuit des Anciens Sites de Chasse;Ifrane;history;Sentier passant par des sites utilisés pour la chasse collective traditionnelle.;free;3;morning;ifrane,hunting sites,traditional,history;Histoire des pratiques de chasse collectives. Organisation sociale autour de la chasse.;
IFR242;Jardin des Plantes de Prairie Humide;Ifrane;nature;Jardin recréant une prairie humide de montagne, écosystème riche en biodiversité.;free;1.5;spring;ifrane,wet meadow,biodiversity,spring;Floraison printanière spectaculaire. Plantes aimant l'humidité.;
IFR243;Village de Aït Oumghar;Ifrane;culture;Village avec tradition de tissage de tapis aux motifs spécifiques à la tribu.;high;1;afternoon;ait oumghar,tribal carpets,specific motifs;Motifs transmis de génération en génération. Chaque tapis raconte une histoire.;
IFR244;Atelier de Vitrail Contemporain;Ifrane;culture;Atelier créant des vitraux contemporains pour des bâtiments modernes.;high;1.5;afternoon;ifrane,contemporary stained glass,modern;Fusion de techniques anciennes et designs modernes. Jeux de lumière innovants.;
IFR245;Point de vue des Courants Aériens;Ifrane;nature;Belvédère où les courants aériens ascendants sont visibles (fumées, nuages).;free;0.5;windy day;ifrane,air currents viewpoint,wind,meteorology;Observation des phénomènes aérologiques. Vent souvent fort.;
IFR246;Jardin des Plantes de Lisière;Ifrane;nature;Jardin présentant les plantes caractéristiques de la lisière forêt-prairie.;free;1;summer;ifrane,forest edge plants,ecotone;Écotone riche en biodiversité. Plantes de transition entre deux écosystèmes.;
IFR247;Village de Tizi n'Taguella;Ifrane;culture;Village avec fours collectifs pour la cuisson du pain encore en usage.;free;1;morning;tizi n'taguella,communal ovens,bread;Rituel social autour de la cuisson du pain. Odeurs matinales caractéristiques.;
IFR248;Atelier de Fabrication d'Encens;Ifrane;culture;Atelier produisant des encens traditionnels à base de plantes et résines locales.;low;1;morning;ifrane,incense making,resins,aromatic;Mélanges parfumés pour les cérémonies. Dégustation olfactive.;
IFR249;Circuit des Sites Rituels Pré-islamiques;Ifrane;history;Sentier passant par des sites utilisés pour des rituels pré-islamiques.;free;2.5;morning;ifrane,pre-islamic ritual sites,history;Histoire religieuse ancienne. Pierres sacrées ou arrangements rocheux.;
IFR250;Jardin des Plantes de Pente Nord;Ifrane;nature;Jardin présentant des plantes spécifiques aux pentes exposées au nord (moins d'ensoleillement).;free;1;spring;ifrane,north facing slope plants,exposure;Plantes adaptées à la fraîcheur et l'humidité. Flore différente des pentes sud.;
IFR251;Village de Aït Boujmaa;Ifrane;culture;Village avec système de gestion communautaire de l'eau particulièrement élaboré.;free;1.5;morning;ait boujmaa,water management,community;Démocratie locale autour de la ressource en eau. Règles ancestrales toujours respectées.;
IFR252;Atelier de Restauration de Vitraux;Ifrane;culture;Atelier spécialisé dans la restauration de vitraux anciens.;high;1.5;afternoon;ifrane,stained glass restoration,antique;Travail de précision sur verre fragile. Respect des techniques historiques.;
IFR253;Point de vue des Orages;Ifrane;nature;Belvédère offrant un spectacle impressionnant pendant les orages de montagne.;free;0.5;summer storm;ifrane,storm viewpoint,lightning;DANGER pendant l'orage. Observation seulement à distance de sécurité. Spectacle impressionnant.;
IFR254;Jardin des Plantes de Roche Mère Calcaire;Ifrane;nature;Jardin présentant des plantes spécifiques aux sols issus de la roche mère calcaire.;free;1;spring;ifrane,limestone bedrock plants,geology;Relation directe entre géologie et végétation. Plantes calcicoles.;
IFR255;Village de Tizi n'Imeghran;Ifrane;culture;Village avec architecture mixte (pisé et pierre) reflétant des influences diverses.;free;1;afternoon;tizi n'imeghran,mixed architecture,influences;Histoire des migrations et échanges à travers l'architecture. Mélange stylistique intéressant.;
IFR256;Atelier de Céramique Raku;Ifrane;culture;Atelier expérimentant la technique japonaise du raku adaptée aux matériaux locaux.;medium;1.5;afternoon;ifrane,raku pottery,japanese technique,experimental;Technique spectaculaire avec cuisson rapide et enfumage. Résultats uniques et imprévisibles.;
IFR257;Circuit des Anciennes Zones de Pacage;Ifrane;history;Sentier traversant d'anciennes zones de pacage aujourd'hui reboisées.;free;3;morning;ifrane,old grazing lands,reforestation;Histoire de l'utilisation des terres et reboisement. Trace des anciennes activités pastorales.;
IFR258;Jardin des Plantes de Source Pétrifiante;Ifrane;nature;Jardin près d'une source pétrifiante, avec plantes adaptées aux dépôts de calcaire.;free;1;summer;ifrane,petrifying spring plants,travertine;Phénomène géologique rare. Plantes tolérant les dépôts calcaires.;
IFR259;Village de Aït Moussa;Ifrane;culture;Village avec tradition de conteurs et gardiens de l'histoire orale.;free;1;evening;ait moussa,storytellers,oral history;Soirées contées parfois organisées. Patrimoine immatériel précieux.;
IFR260;Atelier de Dorure sur Cuir;Ifrane;culture;Atelier spécialisé dans la dorure à la feuille d'or sur cuir (reliure, maroquinerie).;high;1;morning;ifrane,gold leaf on leather,premium;Technique délicate pour objets de luxe. Brillant durable sur cuir.;
IFR261;Point de vue des Brumes Matinales;Ifrane;nature;Belvédère offrant un spectacle de brumes matinales dans les vallées.;free;0.5;autumn morning;ifrane,morning mist viewpoint,autumn;Phénomène fréquent en automne. Paysages éthérés et photogéniques.;
IFR262;Jardin des Plantes de Sol Volcanique;Ifrane;nature;Jardin présentant des plantes adaptées aux sols volcaniques (présents localement).;free;1;summer;ifrane,volcanic soil plants,geology;Géologie volcanique locale. Plantes aimant les sols riches en minéraux.;
IFR263;Village de Tizi n'Tighdouine;Ifrane;culture;Village avec système de mesurage du temps traditionnel (cadran solaire communal).;free;1;morning;tizi n'tighdouine,sundial,time measurement;Ancien système de mesure du temps. Cadran solaire simple mais efficace.;
IFR264;Atelier de Fabrication de Pigments Naturels;Ifrane;culture;Atelier produisant des pigments à partir de minéraux et plantes locales.;low;1;morning;ifrane,natural pigments,minerals,plants;Couleurs extraites de la nature. Pour peinture, teinture et cosmétique.;
IFR265;Circuit des Pierres à Cupules;Ifrane;history;Sentier passant par des rochers gravés de cupules (creux circulaires) mystérieuses.;free;2;afternoon;ifrane,cup marks,rock art,mystery;Signification inconnue (rituelle, pratique?). Présentes dans de nombreuses cultures.;
IFR266;Jardin des Plantes de Dépression Humide;Ifrane;nature;Jardin recréant une dépression humide (doline) avec sa flore spécifique.;free;1;spring;ifrane,wet depression plants,karst;Géologie karstique. Dépression naturelle collectant l'eau. Plantes hygrophiles.;
IFR267;Village de Aït Ali;Ifrane;culture;Village avec tradition de fabrication de fromage frais de brebis réputé.;low;1;morning;ait ali,fresh cheese,sheep;Fromage blanc frais délicieux. Vente directe chez les producteurs.;
IFR268;Atelier de Restauration de Peinture;Ifrane;culture;Atelier spécialisé dans la restauration de peintures anciennes (rares dans la région).;high;1.5;afternoon;ifrane,painting restoration,art,conservation;Travail sur peintures religieuses ou portraits anciens. Techniques scientifiques et artistiques.;
IFR269;Point de vue des Halos Lunaires;Ifrane;nature;Belvédère pour observer les halos lunaires, phénomène optique atmosphérique.;free;1;winter night;ifrane,moon halo viewpoint,optical phenomenon;Phénomène lié aux cristaux de glace dans l'atmosphère. Spectacle mystique.;
IFR270;Jardin des Plantes de Falaise Calcaire;Ifrane;nature;Jardin présentant les plantes spécifiques aux falaises calcaires verticales.;free;1;spring;ifrane,limestone cliff plants,vertical;Plantes aux adaptations extrêmes (racines dans les fissures, port retombant).;
IFR271;Village de Tizi n'Tairrast;Ifrane;culture;Village avec tradition de vannerie fine utilisant des fibres rares.;low;1.5;morning;tizi n'tairrast,fine basketry,rare fibers;Vannerie délicate et légère. Techniques de tressage complexes.;
IFR272;Atelier de Céramique Sigillée;Ifrane;culture;Atelier recréant la technique de céramique sigillée romaine avec argiles locales.;medium;1.5;afternoon;ifrane,sigillata pottery,roman technique;Archéologie expérimentale. Technique ancienne de décoration par estampage.;
IFR273;Circuit des Anciennes Carrières de Meules;Ifrane;history;Sentier passant par des carrières d'où étaient extraites les meules de moulin.;free;2;afternoon;ifrane,millstone quarries,history;Histoire de la production de meules. Pierres spéciales pour moudre le grain.;
IFR274;Jardin des Plantes de Sol Siliceux;Ifrane;nature;Jardin présentant des plantes adaptées aux sols siliceux (acides) localisés.;free;1;summer;ifrane,siliceous soil plants,acid;Plantes de landes siliceuses. Adaptation à des sols pauvres en calcium.;
IFR275;Village de Aït Ahmed;Ifrane;culture;Village avec tradition de distillation de plantes aromatiques pour huiles essentielles.;medium;1.5;summer;ait ahmed,essential oil distillation,aromatic;Alambics traditionnels en cuivre. Production à petite échelle de grande qualité.;
IFR276;Atelier de Restauration de Textile;Ifrane;culture;Atelier spécialisé dans la restauration de textiles anciens (costumes, tapisseries).;high;1.5;afternoon;ifrane,textile restoration,antique,repair;Techniques de conservation délicates. Stabilisation des fibres anciennes.;
IFR277;Point de vue des Parhélies;Ifrane;nature;Belvédère pour observer les parhélies (soleils doubles), phénomène optique rare.;free;0.5;winter day;ifrane,sun dog viewpoint,rare optical;Phénomène lié aux cristaux de glace en haute altitude. Très rare mais spectaculaire.;
IFR278;Jardin des Plantes de Eboulis Calcaire;Ifrane;nature;Jardin présentant des plantes pionnières des éboulis calcaires instables.;free;1;spring;ifrane,limestone scree plants,unstable;Plantes colonisant les pentes mobiles. Systèmes racinaires adaptés.;
IFR279;Village de Tizi n'Targa;Ifrane;culture;Village avec système de cultures en terrasses irriguées par gravité sophistiqué.;free;1.5;morning;tizi n'targa,irrigated terraces,gravity;Ingénierie hydraulique traditionnelle efficace. Canaux en pierre bien entretenus.;
IFR280;Atelier de Fabrication de Lampes à Huile;Ifrane;culture;Atelier produisant des lampes à huile traditionnelles en terre cuite ou métal.;low;1;morning;ifrane,oil lamps,traditional,lighting;Répliques de lampes historiques. Fonctionnelles ou décoratives.;
IFR281;Circuit des Bornes Géodésiques;Ifrane;history;Sentier passant par d'anciennes bornes géodésiques du levé cartographique colonial.;free;2.5;afternoon;ifrane,geodetic markers,cartography,colonial;Histoire de la cartographie du Maroc. Bornes en pierre marquant des points précis.;
IFR282;Jardin des Plantes de Tourbière Alcaline;Ifrane;nature;Jardin présentant des plantes de tourbière alcaline (rare en milieu calcaire).;free;1;summer;ifrane,alkaline bog plants,rare;Écosystème particulier. Plantes adaptées à un milieu saturé en eau et basique.;
IFR283;Village de Aït Brahim;Ifrane;culture;Village avec tradition de forge traditionnelle (outils agricoles, armes anciennes).;low;1.5;morning;ait brahim,blacksmithing,traditional;Forge au charbon de bois. Techniques anciennes de travail du fer.;
IFR284;Atelier de Mosaïque de Galets;Ifrane;culture;Atelier créant des mosaïques avec des galets de rivière.;medium;1.5;afternoon;ifrane,pebble mosaic,river stones;Technique utilisant des matériaux locaux. Motifs géométriques ou figuratifs.;
IFR285;Point de vue des Nuages Lenticulaires;Ifrane;nature;Belvédère pour observer les nuages lenticulaires, typiques des régions montagneuses.;free;0.5;windy day;ifrane,lenticular clouds viewpoint,orographic;Formation nuageuse spectaculaire en forme de soucoupe. Indicateur de vents forts en altitude.;
IFR286;Jardin des Plantes de Ravin;Ifrane;nature;Jardin présentant des plantes des ravins et gorges ombragées.;free;1;spring;ifrane,ravine plants,shaded;Milieu frais et humide. Fougères et mousses abondantes.;
IFR287;Village de Tizi n'Tassaft;Ifrane;culture;Village avec tradition de fabrication d'instruments de musique à cordes.;medium;1.5;morning;tizi n'tassaft,string instruments,music;Luths et autres instruments à cordes. Bois locaux et techniques traditionnelles.;
IFR288;Atelier de Céramique à Réduction;Ifrane;culture;Atelier expérimentant les cuissons en réduction pour obtenir des couleurs métalliques.;medium;1.5;afternoon;ifrane,reduction firing pottery,metallic colors;Technique de cuisson contrôlant l'apport d'oxygène. Résultats surprenants avec reflets métalliques.;
IFR289;Circuit des Pierres Dressées;Ifrane;history;Sentier passant par des alignements ou pierres dressées (probablement mégalithiques).;free;2;morning;ifrane,standing stones,megalithic;Signification inconnue (rituelle, calendaire?). Disposition parfois astronomique.;
IFR290;Jardin des Plantes de Dune Fossile Stabilisée;Ifrane;nature;Jardin présentant des plantes colonisant une ancienne dune fossile maintenant stabilisée.;free;1;spring;ifrane,stabilized fossil dune plants;Succession écologique. Plantes stabilisant le sable puis permettant à d'autres de s'installer.;
IFR291;Village de Aït Salem;Ifrane;culture;Village avec tradition de tissage de couffins (paniers souples) en fibres végétales.;low;1;morning;ait salem,soft basketry,flexible;Panier souples pour le transport. Techniques de tressage spécifiques.;
IFR292;Atelier de Restauration de Céramique Architecturale;Ifrane;culture;Atelier spécialisé dans la restauration de zellige et autres éléments architecturaux en céramique.;high;1.5;afternoon;ifrane,architectural ceramic restoration,zellige;Techniques spécifiques aux revêtements muraux. Reproduction des motifs traditionnels.;
IFR293;Point de vue des Inversions d'Inversion;Ifrane;nature;Belvédère où se produisent des inversions d'inversion (phénomène météorologique complexe).;free;0.5;winter;ifrane,inversion of inversion viewpoint,complex meteorology;Phénomène rare où une couche chaude se trouve entre deux couches froides. Pour passionnés de météo.;
IFR294;Jardin des Plantes de Plateau Venté;Ifrane;nature;Jardin présentant des plantes résistant aux vents forts constants des plateaux.;free;1;summer;ifrane,windy plateau plants,exposed;Plantes au port bas et ramassé. Feuilles parfois coriaces ou réduites.;
IFR295;Village de Tizi n'Khemis;Ifrane;culture;Village avec marché hebdomadaire ancien (jeudi) spécialisé dans les produits locaux.;low;1.5;thursday morning;tizi n'khemis,thursday market,local;Produits frais et artisanat. Moins touristique que les grands marchés.;
IFR296;Atelier de Fabrication de Encriers Traditionnels;Ifrane;culture;Atelier produisant des encriers en pierre ou céramique pour calligraphie.;low;1;morning;ifrane,inkwells,calligraphy,traditional;Accessoires pour calligraphie traditionnelle. Pierres locales sculptées.;
IFR297;Circuit des Anciennes Voies Romaines (Traces);Ifrane;history;Sentier suivant le tracé supposé d'une ancienne voie romaine secondaire.;free;3;morning;ifrane,roman road traces,ancient;Peu de vestiges visibles. Importance historique du tracé pour le commerce antique.;
IFR298;Jardin des Plantes de Source Ferrugineuse;Ifrane;nature;Jardin près d'une source ferrugineuse (riche en fer), avec plantes adaptées.;free;1;summer;ifrane,ferruginous spring plants,iron;Eau rougeâtre caractéristique. Plantes tolérant les sols riches en fer.;
IFR299;Village de Aït Daoud;Ifrane;culture;Village avec tradition de tissage de tapis aux motifs géométriques complexes.;high;1.5;afternoon;ait daoud,complex geometric carpets;Tapis de grande valeur technique et artistique. Motifs mathématiquement élaborés.;
IFR300;Atelier de Restauration de Parchemins;Ifrane;culture;Atelier très spécialisé dans la restauration de parchemins et manuscrits anciens.;high;2;afternoon;ifrane,parchment restoration,manuscripts;Travail extrêmement délicat. Sauvegarde du patrimoine écrit rare.;
